PC1,PC2
-0.30270341097985665,0.948332985143303
-0.12647249221586487,-0.2976545673350794
-0.18828782662889806,-0.8256524828447053
-0.2744618096881903,-0.6068444837904335
-0.05149336877628172,0.5669851996318348
-0.05301688804307166,-0.3824122899697046
-0.02284047044007209,-0.9209212022509183
-0.2053715919438831,0.6198186589987902
-0.2661492392987615,0.7708017478983743
-0.36335688863910426,-1.2851138576377403
-0.10269009094012514,0.33707412514425145
-0.06907127233300027,-0.10742251578977169
-0.09467507122315054,0.441403787681975
0.016963769731139295,1.431108017144156
0.042092939193869305,0.4098215588661685
-0.31348482776240033,0.3198864900885506
-0.10492547975816252,0.5072428118216532
-0.18569850328931592,-0.27306732212315304
-0.24955157355984195,-0.7325250414427267
0.07788495896858559,-0.20717576093270432
-0.08450480835180461,0.5153474506927441
-0.037062340088831476,-1.031262738454157
0.05691584150081696,-0.19322698893287849
-0.1582406024162563,1.2807538773269969
-0.023093271415548365,0.7813356667366301
-0.2812497133127329,-0.3962212292647495
-0.1840553428834631,1.2691390028121068
-0.3067859840700399,1.7955666306006168
-0.16068364597252308,0.1587143978981383
-0.05570372129771765,-0.935069828573651
-0.2961845554136087,-0.9532746767776815
0.23937375186071994,-0.1046201445339636
-0.37666548774970726,0.7792438902298404
-0.3377688984232158,1.7920903427933241
-0.06826345324183276,0.7281460248637314
-0.09031067941154097,-0.24014261869515582
-0.03246276200284943,0.16848366106646784
-0.058973922162662014,0.21325535701570078
-0.248863412149868,-0.39155554750338734
-0.3591365360585294,-1.8648580454963417
-0.29371449777916403,1.3112456529368606
-0.35932040020073236,-0.5969759538847353
0.0025121247153227656,0.9222429649193747
-0.1763928804662194,-0.622056373446006
-0.2889792388868038,-0.44220073242809893
-0.24699482432564931,0.1758157245954721
-0.1323553204816235,0.6854089676493901
-0.35135029527720363,1.1813599773693573
-0.3005221545736928,0.43668717257001605
-0.13393572800819223,-0.10570281300966651
-0.12932337925550658,-0.9533481892110681
-0.3427072283941068,0.06773712175097828
-0.4206760488956429,-1.273073539309101
-0.087298582023839,2.2382880766491033
-0.4356889588012636,1.6793013845065499
-0.511299029420819,0.4983901739004299
-0.2639223056651433,1.5008355704629344
-0.25813026200118944,0.1290911170841223
-0.06559863558772853,0.5350879933305854
0.10498149480670925,1.1057481805666212
-0.02805131300446183,-0.02538460091591912
-0.3248126672066394,-0.4205773634051533
-0.11743169762665563,0.06304870936443072
-0.3161563832440144,1.7870151037227548
-0.22200529669321858,0.5054646492840854
-0.23071999562107046,-1.6806207467250942
-0.24508856775667504,1.4286067343348552
-0.308036180777355,-0.7409861035166821
-0.17322918563594572,-0.7197828802741838
-0.03074995092736476,-1.5095736157526825
-0.30482705325535336,-1.256384479079167
-0.043989828103390256,-0.18075281913241611
-0.13867928114999112,-1.272998260958789
-0.18337484782881722,1.521847079215586
-0.19500038524577928,-0.27898381142558387
-0.29682913476366635,0.8486406267130454
-0.25351848209744526,0.6544991486137297
-0.24111283570859196,0.7813823608148958
-0.20520456944012377,0.13321390377023887
-0.16840535088137823,-1.973233382517798
0.05407730909917094,2.035699650309812
-0.004730930520700242,2.4525875203722554
0.21529114366114885,-2.1397524575697737
-0.2273599011405423,-0.4935104408228836
-0.07073776739428583,0.34524516374537556
-0.2621039823069762,-1.3375556159954718
0.13629033977884555,0.8412161394814761
-0.3371865616014405,-1.7322394934451226
-0.4249909316961337,1.0758266891133088
-0.36315912656506383,1.2307587545441474
-0.5592688104953477,-1.3183332812556636
-0.29118831099200576,1.2012237869467484
-0.3423714263052675,0.3001272674008581
-0.2250815737715032,-0.5366504843586245
-0.1714902513981765,-1.4214292253535108
0.027641386723216643,-0.98967238512101
0.003727548932863291,0.6342739958792352
-0.22322169086168625,0.693740468287139
-0.46103925907174476,-1.3478326325377286
-0.1653926329826492,-0.008670429451988164
-0.5390174066768274,-1.4134132993813653
0.05698058804320309,-0.08549354476688371
-0.022585344954285717,1.6816973512634232
-0.3632574384127528,-1.0213515723517987
-0.5282869758944071,1.3683397626919314
-0.04061850793270778,1.7786731644377194
